Round, Client Index, Execution Time (s)
0, 0, 30.9047
0, 1, 7.8430
0, 2, 19.7039
0, 3, 12.0899
0, 4, 38.5823
1, 0, 32.2214
1, 1, 24.2695
1, 2, 36.0997
1, 3, 16.0886
1, 4, 13.4211
2, 0, 18.3980
2, 1, 29.1162
2, 2, 8.2307
2, 3, 15.7363
2, 4, 40.4273
3, 0, 40.4763
3, 1, 21.5954
3, 2, 10.8009
3, 3, 32.5261
3, 4, 13.4668
4, 0, 40.6942
4, 1, 21.3941
4, 2, 8.3185
4, 3, 33.1372
4, 4, 25.2479
5, 0, 49.3851
5, 1, 32.0853
5, 2, 42.7734
5, 3, 11.1631
5, 4, 19.0194
6, 0, 19.9615
6, 1, 12.4067
6, 2, 36.3289
6, 3, 30.6768
6, 4, 8.5522
7, 0, 19.9487
7, 1, 13.3496
7, 2, 27.5561
7, 3, 46.2508
7, 4, 35.4902
8, 0, 20.3484
8, 1, 27.9646
8, 2, 34.5396
8, 3, 7.1426
8, 4, 30.6606
9, 0, 4.1353
9, 1, 23.8333
9, 2, 10.6651
9, 3, 18.1776
9, 4, 34.6194
10, 0, 49.3930
10, 1, 43.7055
10, 2, 11.6612
10, 3, 30.5274
10, 4, 19.5678
11, 0, 11.7625
11, 1, 37.6946
11, 2, 19.3224
11, 3, 33.8193
11, 4, 27.2490
12, 0, 18.0613
12, 1, 25.9380
12, 2, 36.9031
12, 3, 6.6805
12, 4, 10.5201
13, 0, 38.2253
13, 1, 8.7265
13, 2, 23.3980
13, 3, 31.6343
13, 4, 12.6021
14, 0, 8.5820
14, 1, 21.6305
14, 2, 5.9279
14, 3, 36.5150
14, 4, 25.5032
15, 0, 11.0304
15, 1, 14.8777
15, 2, 43.3698
15, 3, 35.8055
15, 4, 22.7201
16, 0, 31.4414
16, 1, 20.6842
16, 2, 43.7130
16, 3, 37.1367
16, 4, 13.1426
17, 0, 46.7617
17, 1, 35.9888
17, 2, 13.6222
17, 3, 28.4639
17, 4, 24.6212
18, 0, 41.6244
18, 1, 45.4911
18, 2, 11.2505
18, 3, 17.7963
18, 4, 30.9006
19, 0, 31.9805
19, 1, 29.3089
19, 2, 17.2513
19, 3, 6.2795
19, 4, 21.1111
20, 0, 2.9234
20, 1, 30.8352
20, 2, 13.6720
20, 3, 21.2712
20, 4, 26.9590
21, 0, 35.5349
21, 1, 2.8864
21, 2, 29.8424
21, 3, 21.6782
21, 4, 13.8459
22, 0, 24.1219
22, 1, 38.9172
22, 2, 16.2322
22, 3, 8.6992
22, 4, 35.0697
23, 0, 17.7210
23, 1, 28.7463
23, 2, 12.0250
23, 3, 31.4455
23, 4, 8.1453
24, 0, 27.0220
24, 1, 7.7486
24, 2, 21.3379
24, 3, 40.1880
24, 4, 18.6444
25, 0, 8.8463
25, 1, 19.7468
25, 2, 38.5320
25, 3, 32.8369
25, 4, 45.1134
26, 0, 34.1532
26, 1, 23.2060
26, 2, 11.0887
26, 3, 17.5866
26, 4, 2.8996
27, 0, 13.0965
27, 1, 31.8330
27, 2, 23.9520
27, 3, 37.4713
27, 4, 21.2849
28, 0, 7.5507
28, 1, 29.5026
28, 2, 21.2547
28, 3, 35.1743
28, 4, 10.2369
29, 0, 41.6765
29, 1, 3.1301
29, 2, 35.1024
29, 3, 16.1408
29, 4, 24.0873
30, 0, 21.4988
30, 1, 5.8203
30, 2, 8.4881
30, 3, 29.0755
30, 4, 40.1128
31, 0, 44.7362
31, 1, 36.7896
31, 2, 18.0866
31, 3, 23.7026
31, 4, 7.3637
32, 0, 32.7198
32, 1, 14.4346
32, 2, 28.8749
32, 3, 38.3908
32, 4, 20.9866
33, 0, 40.5389
33, 1, 48.0266
33, 2, 16.6523
33, 3, 8.7593
33, 4, 29.6441
34, 0, 28.3758
34, 1, 45.3734
34, 2, 20.8937
34, 3, 38.9253
34, 4, 13.0616
35, 0, 11.0788
35, 1, 41.3663
35, 2, 22.9904
35, 3, 33.5879
35, 4, 19.1818
36, 0, 19.1211
36, 1, 33.0121
36, 2, 11.3367
36, 3, 26.5641
36, 4, 29.2077
37, 0, 28.2654
37, 1, 11.2564
37, 2, 21.7914
37, 3, 24.4469
37, 4, 35.7174
38, 0, 28.6227
38, 1, 17.0548
38, 2, 24.8295
38, 3, 36.7118
38, 4, 11.4686
39, 0, 18.7062
39, 1, 35.7442
39, 2, 10.6631
39, 3, 24.2549
39, 4, 28.0218
40, 0, 30.1240
40, 1, 27.5096
40, 2, 7.8570
40, 3, 13.4057
40, 4, 21.1338
41, 0, 44.1352
41, 1, 26.9753
41, 2, 33.3853
41, 3, 10.4568
41, 4, 14.2119
42, 0, 11.4490
42, 1, 33.2288
42, 2, 20.4429
42, 3, 43.7411
42, 4, 14.0634
43, 0, 16.1635
43, 1, 6.1808
43, 2, 33.2806
43, 3, 13.5449
43, 4, 22.5533
44, 0, 7.5108
44, 1, 16.5378
44, 2, 13.9165
44, 3, 32.6235
44, 4, 27.0694
45, 0, 9.4132
45, 1, 27.8945
45, 2, 20.1224
45, 3, 40.7368
45, 4, 5.6514
46, 0, 20.5732
46, 1, 41.8662
46, 2, 28.2878
46, 3, 36.3213
46, 4, 13.2160
47, 0, 17.6429
47, 1, 25.3426
47, 2, 38.4678
47, 3, 11.2594
47, 4, 35.8383
48, 0, 17.1229
48, 1, 6.4168
48, 2, 24.8271
48, 3, 28.5987
48, 4, 31.2166
49, 0, 20.2783
49, 1, 33.1512
49, 2, 9.5105
49, 3, 3.9888
49, 4, 35.7797
50, 0, 13.2281
50, 1, 9.4699
50, 2, 19.6034
50, 3, 30.1037
50, 4, 3.9504
51, 0, 33.8323
51, 1, 26.4626
51, 2, 13.6672
51, 3, 8.1408
51, 4, 44.3319
52, 0, 45.0391
52, 1, 34.3063
52, 2, 15.1049
52, 3, 7.3970
52, 4, 27.9030
53, 0, 36.9995
53, 1, 4.7224
53, 2, 12.0828
53, 3, 30.5954
53, 4, 20.0945
54, 0, 10.9767
54, 1, 28.0497
54, 2, 31.8281
54, 3, 25.4230
54, 4, 17.3948
55, 0, 12.9716
55, 1, 20.3298
55, 2, 28.0426
55, 3, 41.4130
55, 4, 38.7900
56, 0, 30.5747
56, 1, 43.4097
56, 2, 24.1841
56, 3, 21.5714
56, 4, 11.0990
57, 0, 2.8000
57, 1, 21.1520
57, 2, 15.6045
57, 3, 32.3063
57, 4, 24.9235
58, 0, 39.3624
58, 1, 28.6159
58, 2, 13.4824
58, 3, 10.8599
58, 4, 21.2267
59, 0, 23.7583
59, 1, 42.0534
59, 2, 18.2122
59, 3, 7.4967
59, 4, 34.2961
60, 0, 5.5372
60, 1, 16.9797
60, 2, 19.5877
60, 3, 30.1033
60, 4, 9.2917
61, 0, 17.2499
61, 1, 38.0651
61, 2, 9.5451
61, 3, 25.2645
61, 4, 5.7800
62, 0, 31.2640
62, 1, 7.2916
62, 2, 44.0582
62, 3, 12.8131
62, 4, 23.5357
63, 0, 34.5831
63, 1, 17.8446
63, 2, 27.1776
63, 3, 23.3961
63, 4, 11.4291
64, 0, 26.6104
64, 1, 30.3806
64, 2, 19.2159
64, 3, 38.4195
64, 4, 6.4475
65, 0, 11.6195
65, 1, 29.8066
65, 2, 5.2413
65, 3, 35.3484
65, 4, 19.3292
66, 0, 24.8048
66, 1, 31.2044
66, 2, 14.3116
66, 3, 8.7800
66, 4, 41.9331
67, 0, 36.0296
67, 1, 8.0542
67, 2, 18.5065
67, 3, 22.2738
67, 4, 28.6580
68, 0, 24.4014
68, 1, 13.8791
68, 2, 30.8206
68, 3, 34.6002
68, 4, 8.3436
69, 0, 27.0461
69, 1, 16.4156
69, 2, 24.4194
69, 3, 33.4736
69, 4, 5.7022
70, 0, 21.9493
70, 1, 10.1579
70, 2, 28.3406
70, 3, 2.7855
70, 4, 13.9313
71, 0, 16.0188
71, 1, 24.0586
71, 2, 34.8044
71, 3, 42.5502
71, 4, 5.5322
72, 0, 32.2247
72, 1, 8.1666
72, 2, 28.4319
72, 3, 21.0061
72, 4, 38.6534
73, 0, 8.7599
73, 1, 12.5353
73, 2, 29.2917
73, 3, 15.1527
73, 4, 22.8732
74, 0, 29.1700
74, 1, 10.8368
74, 2, 23.6360
74, 3, 8.2251
74, 4, 32.9368
75, 0, 18.6387
75, 1, 29.1884
75, 2, 31.8104
75, 3, 7.8915
75, 4, 39.2237
76, 0, 40.1197
76, 1, 21.8778
76, 2, 11.2423
76, 3, 32.3860
76, 4, 13.8600
77, 0, 27.9282
77, 1, 19.9260
77, 2, 17.3153
77, 3, 35.6962
77, 4, 10.9235
78, 0, 35.6182
78, 1, 5.6616
78, 2, 39.3870
78, 3, 29.2097
78, 4, 16.3918
79, 0, 11.1026
79, 1, 18.8609
79, 2, 25.2930
79, 3, 35.8196
79, 4, 43.2166
80, 0, 7.5436
80, 1, 10.1710
80, 2, 36.7874
80, 3, 18.2311
80, 4, 26.0035
81, 0, 19.1179
81, 1, 39.7858
81, 2, 11.0998
81, 3, 45.3464
81, 4, 32.0189
82, 0, 20.8816
82, 1, 3.0662
82, 2, 26.4414
82, 3, 10.4124
82, 4, 37.2150
83, 0, 16.3711
83, 1, 30.7573
83, 2, 24.3714
83, 3, 5.9055
83, 4, 41.5249
84, 0, 15.0835
84, 1, 37.5527
84, 2, 29.5503
84, 3, 7.3699
84, 4, 18.8445
85, 0, 35.8498
85, 1, 20.1058
85, 2, 5.8659
85, 3, 27.8248
85, 4, 9.6294
86, 0, 6.4246
86, 1, 14.4445
86, 2, 37.3096
86, 3, 27.2907
86, 4, 29.9130
87, 0, 9.3463
87, 1, 22.4201
87, 2, 29.8263
87, 3, 11.9554
87, 4, 5.5865
88, 0, 11.2412
88, 1, 37.3103
88, 2, 16.7766
88, 3, 24.4970
88, 4, 39.9293
89, 0, 11.0980
89, 1, 28.2883
89, 2, 17.5161
89, 3, 3.0647
89, 4, 38.8185
90, 0, 10.6177
90, 1, 35.2435
90, 2, 37.8730
90, 3, 17.0481
90, 4, 24.4561
91, 0, 12.9278
91, 1, 33.6627
91, 2, 15.5374
91, 3, 37.4411
91, 4, 22.9111
92, 0, 11.7544
92, 1, 39.3626
92, 2, 28.8381
92, 3, 18.1428
92, 4, 4.0400
93, 0, 27.3337
93, 1, 19.9651
93, 2, 7.1617
93, 3, 31.0927
93, 4, 41.5758
94, 0, 4.3999
94, 1, 30.2464
94, 2, 12.4039
94, 3, 35.7753
94, 4, 22.8788
95, 0, 29.5037
95, 1, 16.1095
95, 2, 33.2848
95, 3, 8.3689
95, 4, 26.8781
96, 0, 7.4291
96, 1, 30.7118
96, 2, 20.2141
96, 3, 34.4924
96, 4, 40.9058
97, 0, 8.5794
97, 1, 29.4826
97, 2, 23.0877
97, 3, 12.3507
97, 4, 39.9855
98, 0, 47.5406
98, 1, 10.7127
98, 2, 41.9857
98, 3, 34.2532
98, 4, 21.4411
99, 0, 21.6314
99, 1, 25.4063
99, 2, 8.2684
99, 3, 32.7892
99, 4, 10.8893
100, 0, 35.3248
100, 1, 20.9943
100, 2, 37.9478
100, 3, 12.9398
100, 4, 31.5384
101, 0, 32.3388
101, 1, 17.1897
101, 2, 6.4961
101, 3, 24.9290
101, 4, 36.1178
102, 0, 22.0697
102, 1, 28.4415
102, 2, 14.7013
102, 3, 25.8299
102, 4, 8.3097
103, 0, 11.2354
103, 1, 3.8246
103, 2, 21.6078
103, 3, 18.9865
103, 4, 27.1656
104, 0, 6.7647
104, 1, 18.2379
104, 2, 14.4741
104, 3, 25.6269
104, 4, 33.6740
105, 0, 10.7946
105, 1, 31.5224
105, 2, 14.5764
105, 3, 25.1054
105, 4, 8.1684
106, 0, 29.9129
106, 1, 33.7010
106, 2, 19.8686
106, 3, 22.4998
106, 4, 13.4263
107, 0, 10.8936
107, 1, 21.3949
107, 2, 28.8125
107, 3, 3.1792
107, 4, 35.2438
108, 0, 40.1038
108, 1, 6.7494
108, 2, 29.5730
108, 3, 16.7537
108, 4, 14.1341
109, 0, 6.8168
109, 1, 20.0989
109, 2, 31.2478
109, 3, 12.3603
109, 4, 23.8693
110, 0, 11.4604
110, 1, 25.7805
110, 2, 8.8309
110, 3, 38.6622
110, 4, 15.2458
111, 0, 10.4580
111, 1, 36.6166
111, 2, 23.7351
111, 3, 7.8447
111, 4, 15.9813
112, 0, 25.7988
112, 1, 5.6119
112, 2, 36.1578
112, 3, 28.4136
112, 4, 18.4093
113, 0, 11.4191
113, 1, 29.6656
113, 2, 37.4031
113, 3, 15.2023
113, 4, 21.6198
114, 0, 8.2602
114, 1, 12.0421
114, 2, 35.6761
114, 3, 5.6334
114, 4, 24.9012
115, 0, 6.8013
115, 1, 4.1839
115, 2, 36.8186
115, 3, 30.3857
115, 4, 19.6085
116, 0, 22.3730
116, 1, 26.1317
116, 2, 7.8603
116, 3, 16.8530
116, 4, 10.4692
117, 0, 21.0311
117, 1, 29.0928
117, 2, 13.6120
117, 3, 39.8766
117, 4, 5.8372
118, 0, 24.1444
118, 1, 41.3274
118, 2, 34.9072
118, 3, 13.6117
118, 4, 8.0646
119, 0, 18.5871
119, 1, 24.1511
119, 2, 8.6050
119, 3, 32.2112
119, 4, 15.9675
120, 0, 32.4842
120, 1, 22.4720
120, 2, 18.6965
120, 3, 25.0959
120, 4, 10.9518
121, 0, 15.5446
121, 1, 34.8170
121, 2, 7.5087
121, 3, 32.1891
121, 4, 28.4094
122, 0, 16.3045
122, 1, 46.3726
122, 2, 35.5915
122, 3, 5.8031
122, 4, 22.7312
123, 0, 16.7080
123, 1, 9.3029
123, 2, 2.9056
123, 3, 22.2811
123, 4, 26.0740
124, 0, 44.3861
124, 1, 25.9342
124, 2, 23.3199
124, 3, 33.6457
124, 4, 12.8319
125, 0, 16.6376
125, 1, 27.2781
125, 2, 11.0984
125, 3, 24.6589
125, 4, 37.7664
126, 0, 36.7917
126, 1, 25.2515
126, 2, 29.0378
126, 3, 17.2136
126, 4, 6.4507
127, 0, 20.7520
127, 1, 28.5245
127, 2, 6.9606
127, 3, 3.1954
127, 4, 13.3487
128, 0, 23.2668
128, 1, 20.6495
128, 2, 11.3253
128, 3, 30.9905
128, 4, 15.1050
129, 0, 7.0606
129, 1, 34.3751
129, 2, 25.0326
129, 3, 30.5910
129, 4, 14.4829
130, 0, 22.9261
130, 1, 41.3043
130, 2, 19.1449
130, 3, 35.7600
130, 4, 11.1300
131, 0, 12.0525
131, 1, 30.6968
131, 2, 22.5233
131, 3, 38.1074
131, 4, 28.0704
132, 0, 30.8458
132, 1, 38.9069
132, 2, 3.1615
132, 3, 9.5691
132, 4, 20.0935
133, 0, 25.1357
133, 1, 22.5151
133, 2, 11.7643
133, 3, 4.0400
133, 4, 30.6790
134, 0, 36.2266
134, 1, 18.2589
134, 2, 3.8349
134, 3, 25.6668
134, 4, 11.8418
135, 0, 23.0650
135, 1, 11.3075
135, 2, 36.3603
135, 3, 19.3052
135, 4, 28.6068
136, 0, 15.6016
136, 1, 27.5352
136, 2, 21.9959
136, 3, 40.3866
136, 4, 8.2185
137, 0, 13.2240
137, 1, 9.4525
137, 2, 23.9550
137, 3, 3.0594
137, 4, 36.7637
138, 0, 33.0708
138, 1, 26.6243
138, 2, 45.9505
138, 3, 18.8487
138, 4, 8.0533
139, 0, 46.2916
139, 1, 35.7443
139, 2, 30.1978
139, 3, 10.9538
139, 4, 17.3642
140, 0, 29.4814
140, 1, 23.0643
140, 2, 13.7032
140, 3, 19.2733
140, 4, 40.2679
141, 0, 41.7808
141, 1, 13.0955
141, 2, 30.9928
141, 3, 48.2033
141, 4, 20.4639
142, 0, 38.1082
142, 1, 30.7058
142, 2, 17.1102
142, 3, 6.3946
142, 4, 25.1520
143, 0, 25.5626
143, 1, 29.3334
143, 2, 6.7231
143, 3, 22.9530
143, 4, 17.4317
144, 0, 16.7862
144, 1, 5.6476
144, 2, 13.0202
144, 3, 23.1834
144, 4, 33.9125
145, 0, 36.9474
145, 1, 13.2851
145, 2, 44.3497
145, 3, 10.6675
145, 4, 24.0662
146, 0, 28.0983
146, 1, 5.8656
146, 2, 9.6275
146, 3, 35.4759
146, 4, 17.3353
147, 0, 36.5599
147, 1, 23.3162
147, 2, 43.9391
147, 3, 12.8697
147, 4, 31.0154
148, 0, 4.0528
148, 1, 39.3304
148, 2, 28.8344
148, 3, 21.1309
148, 4, 14.7542
149, 0, 14.5971
149, 1, 3.8859
149, 2, 38.8510
149, 3, 31.4702
149, 4, 20.9858
150, 0, 21.5397
150, 1, 40.7878
150, 2, 34.3838
150, 3, 10.7937
150, 4, 8.1730
151, 0, 18.5730
151, 1, 37.9471
151, 2, 7.8344
151, 3, 30.5444
151, 4, 24.9912
152, 0, 32.8494
152, 1, 4.2038
152, 2, 25.0998
152, 3, 19.5523
152, 4, 12.1971
153, 0, 7.9670
153, 1, 43.5082
153, 2, 25.1097
153, 3, 30.6532
153, 4, 14.3613
154, 0, 31.7016
154, 1, 20.2266
154, 2, 12.8604
154, 3, 23.9915
154, 4, 34.3092
155, 0, 8.0253
155, 1, 23.1612
155, 2, 33.8951
155, 3, 44.3927
155, 4, 15.7700
156, 0, 13.5516
156, 1, 8.0047
156, 2, 35.5974
156, 3, 24.0705
156, 4, 31.8245
157, 0, 35.2460
157, 1, 24.7338
157, 2, 11.9488
157, 3, 41.6536
157, 4, 4.2601
158, 0, 6.4740
158, 1, 21.5201
158, 2, 40.2670
158, 3, 29.5233
158, 4, 13.8292
159, 0, 2.8883
159, 1, 36.6291
159, 2, 23.0758
159, 3, 28.6098
159, 4, 15.7007
160, 0, 31.2663
160, 1, 18.4624
160, 2, 15.8511
160, 3, 3.9589
160, 4, 9.4760
161, 0, 18.6012
161, 1, 34.9693
161, 2, 29.3944
161, 3, 10.5766
161, 4, 6.8130
162, 0, 38.6753
162, 1, 17.4447
162, 2, 3.0604
162, 3, 27.9119
162, 4, 9.4485
163, 0, 6.8692
163, 1, 14.2492
163, 2, 36.5336
163, 3, 28.5078
163, 4, 18.0203
164, 0, 34.8296
164, 1, 18.6372
164, 2, 26.6620
164, 3, 32.2058
164, 4, 10.8963
165, 0, 34.9967
165, 1, 27.2447
165, 2, 16.6910
165, 3, 41.4214
165, 4, 5.9664
166, 0, 6.0865
166, 1, 16.5474
166, 2, 28.3312
166, 3, 41.1697
166, 4, 24.5535
167, 0, 19.2828
167, 1, 34.4646
167, 2, 11.0976
167, 3, 26.6937
167, 4, 13.7238
168, 0, 14.5408
168, 1, 25.6869
168, 2, 33.4148
168, 3, 8.1308
168, 4, 18.3115
169, 0, 3.9918
169, 1, 28.4141
169, 2, 22.8446
169, 3, 14.7757
169, 4, 38.9537
170, 0, 26.6746
170, 1, 19.2589
170, 2, 8.7564
170, 3, 6.1410
170, 4, 34.4362
171, 0, 18.7468
171, 1, 21.3594
171, 2, 10.7465
171, 3, 40.6037
171, 4, 34.1786
172, 0, 36.2370
172, 1, 12.2863
172, 2, 28.8593
172, 3, 6.7500
172, 4, 16.0560
173, 0, 4.5299
173, 1, 39.6464
173, 2, 31.5923
173, 3, 25.1695
173, 4, 17.4031
174, 0, 3.4934
174, 1, 18.6205
174, 2, 34.7043
174, 3, 11.2155
174, 4, 29.1509
175, 0, 46.5850
175, 1, 38.8273
175, 2, 23.3879
175, 3, 10.6121
175, 4, 31.4307
176, 0, 31.7152
176, 1, 18.9016
176, 2, 13.3826
176, 3, 42.2353
176, 4, 2.6874
177, 0, 22.6791
177, 1, 14.6756
177, 2, 28.2044
177, 3, 30.8222
177, 4, 4.2117
178, 0, 8.1031
178, 1, 31.4964
178, 2, 37.8846
178, 3, 13.6199
178, 4, 20.9911
179, 0, 24.0703
179, 1, 5.9112
179, 2, 38.3723
179, 3, 13.2918
179, 4, 34.5917
180, 0, 18.9231
180, 1, 33.3763
180, 2, 38.9376
180, 3, 26.9623
180, 4, 11.5691
181, 0, 28.1508
181, 1, 22.6276
181, 2, 8.5519
181, 3, 14.9286
181, 4, 40.9900
182, 0, 29.8025
182, 1, 26.0397
182, 2, 8.2041
182, 3, 2.6770
182, 4, 15.5679
183, 0, 7.3775
183, 1, 36.3198
183, 2, 47.0720
183, 3, 30.7623
183, 4, 20.2246
184, 0, 38.8014
184, 1, 6.7527
184, 2, 18.5710
184, 3, 10.5304
184, 4, 31.4043
185, 0, 27.7185
185, 1, 33.2781
185, 2, 13.4203
185, 3, 17.1926
185, 4, 35.9050
186, 0, 37.8496
186, 1, 12.8801
186, 2, 23.5756
186, 3, 27.3302
186, 4, 40.4703
187, 0, 17.4832
187, 1, 14.8667
187, 2, 36.6913
187, 3, 23.8795
187, 4, 11.0969
188, 0, 8.0289
188, 1, 33.5952
188, 2, 18.1875
188, 3, 30.9794
188, 4, 14.4170
189, 0, 22.0333
189, 1, 32.8001
189, 2, 11.5162
189, 3, 7.7552
189, 4, 38.3566
190, 0, 13.4557
190, 1, 31.7797
190, 2, 26.2364
190, 3, 10.8480
190, 4, 39.8047
191, 0, 19.2055
191, 1, 12.8276
191, 2, 29.6705
191, 3, 37.0594
191, 4, 15.4402
192, 0, 22.3588
192, 1, 33.1008
192, 2, 13.0530
192, 3, 35.7194
192, 4, 16.8275
193, 0, 32.7406
193, 1, 36.5304
193, 2, 6.7406
193, 3, 17.2809
193, 4, 25.3341
194, 0, 19.3629
194, 1, 49.1673
194, 2, 32.2203
194, 3, 11.3615
194, 4, 42.7417
195, 0, 33.9700
195, 1, 12.9566
195, 2, 18.5045
195, 3, 26.5515
195, 4, 44.7355
196, 0, 30.9287
196, 1, 10.7298
196, 2, 33.5505
196, 3, 44.3064
196, 4, 23.5227
197, 0, 8.4200
197, 1, 40.9542
197, 2, 27.6218
197, 3, 14.8066
197, 4, 33.1824
198, 0, 25.9478
198, 1, 33.3244
198, 2, 14.5000
198, 3, 8.1212
198, 4, 18.2541
199, 0, 26.9982
199, 1, 47.8664
199, 2, 35.0215
199, 3, 16.2778
199, 4, 10.7493
200, 0, 37.3351
200, 1, 20.9705
200, 2, 23.5836
200, 3, 30.9478
200, 4, 13.2532
201, 0, 18.9847
201, 1, 2.6640
201, 2, 42.3989
201, 3, 13.4108
201, 4, 29.5285
202, 0, 31.5471
202, 1, 23.5025
202, 2, 12.9732
202, 3, 2.8065
202, 4, 6.5756
203, 0, 17.0565
203, 1, 8.0495
203, 2, 22.5808
203, 3, 10.6644
203, 4, 26.3423
204, 0, 36.8852
204, 1, 33.1050
204, 2, 6.8573
204, 3, 19.7687
204, 4, 27.5396
205, 0, 20.0471
205, 1, 3.1206
205, 2, 40.7056
205, 3, 32.9348
205, 4, 9.5180
206, 0, 18.3812
206, 1, 23.9226
206, 2, 26.5463
206, 3, 7.9274
206, 4, 30.3284
207, 0, 18.6225
207, 1, 31.9729
207, 2, 42.4823
207, 3, 29.3560
207, 4, 13.0825
208, 0, 19.1751
208, 1, 16.5556
208, 2, 24.7142
208, 3, 8.8232
208, 4, 28.4866
209, 0, 8.1729
209, 1, 15.8869
209, 2, 24.9222
209, 3, 30.4800
209, 4, 18.5083
210, 0, 19.2235
210, 1, 8.4856
210, 2, 29.6934
210, 3, 2.9449
210, 4, 42.5352
211, 0, 32.7301
211, 1, 18.5913
211, 2, 24.9909
211, 3, 7.9425
211, 4, 10.5599
212, 0, 40.9787
212, 1, 31.9177
212, 2, 21.3872
212, 3, 8.5157
212, 4, 34.5419
213, 0, 39.2583
213, 1, 24.6966
213, 2, 11.0914
213, 3, 16.6411
213, 4, 35.4713
214, 0, 17.2575
214, 1, 43.8180
214, 2, 36.0591
214, 3, 10.8696
214, 4, 25.2771
215, 0, 28.5863
215, 1, 4.1023
215, 2, 36.6351
215, 3, 10.5042
215, 4, 21.2055
216, 0, 20.6704
216, 1, 28.0564
216, 2, 4.3884
216, 3, 15.1276
216, 4, 40.8968
217, 0, 21.4480
217, 1, 2.7266
217, 2, 35.2075
217, 3, 10.7281
217, 4, 28.8087
218, 0, 18.6625
218, 1, 43.6421
218, 2, 32.8623
218, 3, 11.2330
218, 4, 25.0991
219, 0, 16.2832
219, 1, 5.8078
219, 2, 37.1862
219, 3, 29.1484
219, 4, 44.9360
220, 0, 39.2732
220, 1, 28.4843
220, 2, 9.9524
220, 3, 6.1904
220, 4, 17.9492
221, 0, 8.3218
221, 1, 43.1757
221, 2, 18.7791
221, 3, 22.5439
221, 4, 30.2870
222, 0, 36.0496
222, 1, 16.8048
222, 2, 29.6171
222, 3, 11.2632
222, 4, 7.4914
223, 0, 29.2370
223, 1, 12.9318
223, 2, 3.9186
223, 3, 10.3125
223, 4, 18.4813
224, 0, 44.5145
224, 1, 40.7224
224, 2, 13.8134
224, 3, 29.9290
224, 4, 19.3891
225, 0, 7.5917
225, 1, 18.0662
225, 2, 32.6379
225, 3, 28.8513
225, 4, 38.2219
226, 0, 26.7421
226, 1, 16.2871
226, 2, 33.1708
226, 3, 5.5780
226, 4, 40.9337
227, 0, 46.9302
227, 1, 23.2593
227, 2, 15.2002
227, 3, 7.4203
227, 4, 36.1307
228, 0, 12.8785
228, 1, 46.1398
228, 2, 40.5619
228, 3, 29.7864
228, 4, 23.3676
229, 0, 18.5969
229, 1, 31.4306
229, 2, 42.6026
229, 3, 10.5758
229, 4, 35.1978
230, 0, 5.6594
230, 1, 37.5423
230, 2, 16.3011
230, 3, 13.6855
230, 4, 26.7890
231, 0, 4.4051
231, 1, 28.5954
231, 2, 39.3975
231, 3, 18.0526
231, 4, 9.9888
232, 0, 23.8183
232, 1, 4.0280
232, 2, 13.0368
232, 3, 34.3715
232, 4, 6.6411
233, 0, 30.3095
233, 1, 14.4110
233, 2, 22.1341
233, 3, 24.7474
233, 4, 8.0108
234, 0, 36.5775
234, 1, 8.0662
234, 2, 18.5605
234, 3, 26.5852
234, 4, 33.9579
235, 0, 25.4320
235, 1, 14.8812
235, 2, 36.6364
235, 3, 29.2337
235, 4, 6.8214
236, 0, 7.9234
236, 1, 11.6870
236, 2, 32.9382
236, 3, 39.3707
236, 4, 22.4198
237, 0, 8.7524
237, 1, 19.2148
237, 2, 26.5758
237, 3, 47.1848
237, 4, 39.4212
238, 0, 7.5403
238, 1, 23.5334
238, 2, 27.2971
238, 3, 18.0025
238, 4, 35.3297
239, 0, 30.7058
239, 1, 24.2861
239, 2, 41.1984
239, 3, 18.7394
239, 4, 10.7181
240, 0, 38.3979
240, 1, 11.2960
240, 2, 15.0737
240, 3, 25.5634
240, 4, 8.6758
241, 0, 46.7635
241, 1, 35.9528
241, 2, 23.0428
241, 3, 6.0912
241, 4, 16.6071
242, 0, 10.6721
242, 1, 29.1402
242, 2, 32.9280
242, 3, 39.3537
242, 4, 23.5645
243, 0, 23.2727
243, 1, 30.6860
243, 2, 15.2456
243, 3, 6.2487
243, 4, 8.8604
244, 0, 13.6100
244, 1, 17.3958
244, 2, 33.1437
244, 3, 25.1260
244, 4, 6.2295
245, 0, 38.5698
245, 1, 19.7110
245, 2, 41.1959
245, 3, 27.7549
245, 4, 6.8360
246, 0, 43.6208
246, 1, 25.1064
246, 2, 18.6718
246, 3, 35.8753
246, 4, 8.1642
247, 0, 10.8888
247, 1, 28.8618
247, 2, 2.8800
247, 3, 25.0642
247, 4, 18.6204
248, 0, 15.8207
248, 1, 10.2666
248, 2, 32.4289
248, 3, 19.6010
248, 4, 7.6398
249, 0, 32.1944
249, 1, 29.5640
249, 2, 42.9883
249, 3, 21.5090
249, 4, 13.7384
